Gene_identifier,Root-Control,Root-DS,Shoot-Control,Shoot-DS
Ca_17943,27.6362,28.5403,23.3465,38.4558
Ca_17944,4.72801,6.01791,16.1656,18.8631
Ca_17945,75.2653,19.8191,7.35762,7.9566
Ca_17946,0.419981,0.0588027,0.0,0.0566499
Ca_17947,7.45367,6.34866,8.24159,5.34022
Ca_17948,7.42298,5.80709,9.74458,5.74474
Ca_17949,7.83927,6.43388,19.5352,8.38746
Ca_17950,5.16274,3.84017,14.32,8.49544
Ca_17951,61.8697,56.5792,0.240973,0.0252184
Ca_17952,9.96763,10.996,21.2666,15.0213
Ca_17953,16.6086,9.1736,19.2045,4.02304
Ca_17954,7.98837,10.9606,7.46763,5.86446
Ca_17955,5.156,4.10223,4.73671,7.49575
Ca_17956,0.0,0.0,0.0,0.160222
Ca_17957,0.128281,0.184748,0.0493321,0.0257409
Ca_17958,0.862781,0.594558,3.11625,1.38359
Ca_17959,36.8254,4.5712,10.7932,24.1515
Ca_17960,6.56737,2.97819,3.16822,9.99672
Ca_17961,22.1156,26.9857,37.8021,83.7225
Ca_17962,0.924603,0.548644,0.78873,1.57431
Ca_17962,1.48389,0.0,0.225273,0.239645
Ca_17963,6.55824,4.18756,5.85693,7.43945
Ca_17964,0.0,0.0,0.0,0.0
Ca_17965,0.090791,0.302145,0.0,0.145396
Ca_17966,228.665,115.807,29.451,41.2997
Ca_17967,0.242677,0.720192,0.634694,0.879003
Ca_17968,0.0,0.0,0.0,0.0
Ca_17969,191.378,277.414,137.828,143.486
Ca_17970,13.5523,14.1434,4.85794,6.12126
Ca_17971,5.3395,2.96155,14.2684,14.6656
Ca_17972,6.35923,2.16587,0.225192,0.203815
Ca_17973,0.0,0.0,0.960185,0.594803
Ca_17974,222.896,196.185,247.658,104.601
Ca_17975,22.1139,5.63332,0.0,0.0
Ca_17976,22.1139,5.63332,0.0,0.0
Ca_17977,0.0,0.0,0.0,0.0
Ca_17978,0.0,0.0,0.0,0.0
Ca_17979,1.14739,0.976218,3.2238,2.75118
Ca_17980,0.0,0.0,0.0,0.104269
Ca_17981,0.0,0.0,0.0,0.0
Ca_17982,0.0,0.25147,0.0,0.0
Ca_17983,15.6818,20.5536,23.2216,36.1475
Ca_17984,1.57114,2.92209,2.05372,2.35637
Ca_17985,6.61224,4.40495,13.0142,17.1117
Ca_17986,71.4122,80.8106,38.746,213.777
Ca_17987,21.0475,16.4499,24.1341,56.3677
Ca_17988,0.382691,0.321775,5.57137,4.17758
Ca_17989,14.5534,17.9592,27.7325,25.5038
Ca_17990,32.1878,52.1393,69.2527,10.4644
Ca_17991,0.0,0.108141,0.470647,0.211191
Ca_17992,4.04342,6.22404,6.39805,4.50304
Ca_17993,29.4111,35.464,1.78378,4.14469
Ca_17994,0.0,0.0,0.0,0.0
Ca_17995,0.0,0.0,0.0,0.0
Ca_17996,6.53161,6.09505,9.12913,10.9675
Ca_17997,0.804473,1.01545,1.76942,1.26116
Ca_17998,1.08339,0.694327,0.372803,0.0976202
Ca_17999,0.263169,0.138303,112.77,49.4786
Ca_18000,28.074,6.54224,2.89335,2.28481
Ca_18001,33.8829,31.5163,22.529,22.4426
Ca_18002,19.5712,35.5625,5.59371,5.69763
Ca_18003,19.5712,35.5625,5.59371,5.69763
Ca_18004,19.3812,14.8593,29.2835,29.6031
Ca_18005,1.404,1.75219,1.23739,1.31367
Ca_18006,0.0,0.0,0.0,0.0
Ca_18007,0.0,0.0,0.0,0.0
Ca_18008,0.0,0.0,0.0,0.0
Ca_18009,0.0,0.0,0.0,0.0
Ca_18010,77.7957,142.673,33.2755,43.6816
Ca_18011,0.0,0.0,0.0,0.0
Ca_18012,0.0,0.0871906,0.0,0.0
Ca_18013,2.29033,6.32504,3.18712,3.37314
Ca_18014,1.02436,1.04614,1.03342,0.615229
Ca_18015,1.00116,0.9434,7.83948,7.19796
Ca_18016,0.388023,0.0787474,3.55576,3.34736
Ca_18017,30.2737,24.2313,15.4791,19.6743
Ca_18018,1.16888,2.74493,2.29291,4.08318
Ca_18019,8.62239,1.44907,0.170783,0.0
Ca_18020,33.2782,49.7909,10.9122,12.7483
Ca_18021,6.51417,6.31074,14.7361,8.28988
Ca_18022,25.2143,20.8862,15.9477,17.234
Ca_18023,0.0,0.0,0.0,0.0
Ca_18024,0.0,0.0,0.0,0.0
Ca_18025,9.34144,112.094,0.243901,1.37969
Ca_18026,0.671071,1.24699,1.28536,1.33703
Ca_18027,2.1875,4.52806,7.13773,3.20029
Ca_18028,0.642247,0.744362,1.93637,0.404071
Ca_18029,90.5255,166.779,1405.41,1246.7
Ca_18030,5.7863,6.57618,33.8268,14.2596
Ca_18031,2.92205,3.51698,2.29154,2.79225
Ca_18032,1.6416,1.58454,1.43025,2.63782
Ca_18033,42.1941,84.0486,33.5403,34.3746
Ca_18034,0.77196,0.929658,1.91961,1.52748
Ca_18035,491.612,699.128,373.662,272.887
Ca_18036,31.4499,47.6688,45.8527,32.9721
Ca_18037,0.123708,0.51505,0.0,0.0200648
Ca_18038,909.539,1667.9,357.748,723.484
Ca_18039,9.08684,7.0091,12.9206,7.59189
Ca_18040,3.02135,9.42475,11.9887,6.26289
Ca_18041,79.3918,95.2147,113.339,39.2598
Ca_18042,8.99357,8.87775,60.6654,28.6842
Ca_18043,3.96003,6.79223,10.407,12.7888
Ca_18044,15.728,50.1182,5.95097,0.929851
Ca_18045,0.0,0.0958688,0.0,0.0234166
Ca_18046,0.60289,1.33297,1.61196,1.3561
Ca_18047,62.5886,79.9031,64.83,56.7845
Ca_18048,0.0,0.126358,0.0,0.0
Ca_18049,1.25921,2.39677,2.75868,0.968755
Ca_18050,2.54116,16.0177,0.0,0.0
Ca_18051,0.0347472,0.0641069,0.48697,0.254647
Ca_18052,16.8293,8.46831,18.6777,4.04495
Ca_18053,63.65,80.9836,47.9533,87.7174
Ca_18054,0.505285,0.668277,0.327265,0.376782
Ca_18055,0.0,0.0,0.0,0.0
Ca_18056,26.5501,25.1907,1.41284,2.3128
Ca_18057,2.01409,3.38564,5.5065,7.94636
Ca_18058,0.29132,0.11766,0.109338,0.455591
Ca_18059,11.647,9.51046,13.2286,13.1128
Ca_18060,7.15082,6.80294,7.6716,7.34968
Ca_18061,0.0,0.0,0.0,0.392777
Ca_18062,0.0,0.0,0.0,0.0
Ca_18063,2.49511,8.15287,12.6804,4.35449
Ca_18064,1.86684,12.3783,0.0,0.0
Ca_18065,0.0,0.0,0.0,0.0
Ca_18066,9.10689,11.3879,4.7046,7.47633
Ca_18067,4.43827,3.92448,6.05137,4.19388
Ca_18068,4.97648,85.2763,0.386441,1.03347
Ca_18069,0.0,0.0,0.0,0.0
Ca_18070,7.56297,5.02023,10.3774,12.9182
Ca_18071,0.0,0.0,0.0,0.0
Ca_18072,0.0,0.0,0.0,0.0
Ca_18073,8.3467,7.92038,6.79717,7.3916
Ca_18074,8.3467,7.92038,6.79717,7.3916
Ca_18075,0.0,0.0,0.0,0.0
Ca_18076,9.81281,6.01317,1.72301,1.78065
Ca_18077,0.119711,0.0983989,0.34723,0.508009
Ca_18078,0.0,0.0,0.878261,5.50301
Ca_18079,0.0,0.0,0.400759,0.279221
Ca_18080,0.0,0.0737627,0.0685507,0.0714852
Ca_18081,125.812,768.412,52.2603,197.891
Ca_18082,30.6702,28.2296,49.402,34.6724
Ca_18083,0.250832,0.444725,0.223885,0.183151
Ca_18084,32.7373,29.0439,12.4615,18.6895
Ca_18085,0.0,0.0,0.0,0.0
Ca_18086,21.827,26.9899,35.6286,40.2645
Ca_18087,0.0,0.0,0.0,0.0
Ca_18088,40.3557,43.1608,65.0892,39.952
Ca_18089,19.4509,28.0495,21.5532,23.9631
Ca_18090,17.889,9.52887,8.00628,4.69443
Ca_18091,0.0,0.0,0.0,0.0
Ca_18092,2.07949,4.89297,41.897,38.8853
Ca_18093,2.07949,4.89297,41.897,38.8853
Ca_18094,1.2997,1.59292,4.60744,1.13671
Ca_18095,12.9326,1.6789,10.3965,15.3894
Ca_18096,8.48588,3.79639,0.0,1.28761
Ca_18097,13.6466,11.1182,55.3407,58.2862
Ca_18098,18.6072,17.1081,17.1613,9.68572
Ca_18099,0.0,0.0606737,0.0,0.0
Ca_18100,0.0,0.0,0.0,0.0
Ca_18101,0.0,0.0,0.0,0.0
Ca_18102,0.0,0.0,0.0,0.0
Ca_18103,0.0,0.0,0.0,0.0
Ca_18104,1.30036,0.197933,519.734,482.87
Ca_18105,1.88709,0.780959,47.8358,24.5072
Ca_18106,3.93184,3.98616,4.81161,3.46881
Ca_18107,99.4358,73.5301,93.4419,37.7592
Ca_18108,1.21005,0.850698,1.91139,1.08647
Ca_18109,37.9274,31.8565,34.2883,33.4283
Ca_18110,7.85726,7.10783,7.79957,5.50082
Ca_18111,144.653,336.496,159.09,74.6655
Ca_18112,30.8444,43.8901,3.01779,4.98043
Ca_18113,401.994,381.071,24.0312,32.3827
Ca_18114,15.7653,13.7035,15.6779,13.1408
Ca_18115,0.0241321,0.119046,0.617841,0.568969
Ca_18116,0.0943404,0.0,0.0,0.0
Ca_18117,16.5296,15.9319,16.2745,15.4162
Ca_18118,12.9509,32.1079,0.0572055,0.237836
Ca_18119,0.0144636,1.91148,0.0,0.0926163
Ca_18120,22.2149,26.1798,4.76475,8.91709
Ca_18121,12.082,8.66605,11.3185,8.30067
Ca_18122,0.0,0.11187,0.0516192,0.0539804
Ca_18123,0.0,0.0,0.0,0.0
Ca_18124,0.58633,0.935152,2.15664,0.721414
Ca_18125,13.9035,25.392,3.36247,1.842
Ca_18126,0.0,0.0,0.126121,0.0
Ca_18127,8.76011,16.4754,9.39626,9.52278
Ca_18128,7.58091,9.41384,10.5296,10.9763
Ca_18129,17.4798,4.83037,21.3366,37.4018
Ca_18130,31.9111,40.235,101.55,286.678
Ca_18131,3.07142,4.90319,4.32644,3.70923
Ca_18132,71.776,77.2124,19.0781,23.3782
Ca_18133,1.64048,0.0903416,7.71245,2.085
Ca_18134,21.878,15.5221,144.909,181.605
Ca_18135,21.878,15.5221,144.909,181.605
Ca_18136,21.017,14.9473,36.5849,85.7372
Ca_18137,2.09657,2.7096,30.1859,17.7523
Ca_18138,32.638,21.0551,13.6021,18.7741
Ca_18139,0.0,0.0,0.0,0.0
Ca_18140,1.72517,2.80326,2.39335,1.94779
Ca_18141,116.145,83.4944,61.3349,38.8871
Ca_18142,43.4296,36.2814,53.3537,26.3748
Ca_18143,19.7142,16.7769,13.8034,21.7577
Ca_18144,0.0,0.0,0.0,0.0
Ca_18145,78.2483,124.8,17.5825,55.5184
Ca_18146,21.9092,21.3054,24.7533,28.8489
Ca_18147,19.1977,14.7429,17.0112,35.8598
Ca_18148,18.9717,20.02,25.5332,17.321
Ca_18149,35.5451,31.6827,18.1252,22.395
Ca_18150,1.29795,0.939401,0.863382,1.96371
Ca_18151,36.8047,173.307,112.299,52.8314
Ca_18152,0.78695,0.626367,0.515615,0.273878
Ca_18153,4.72713,5.82286,6.96304,9.75768
Ca_18154,55.2414,50.7823,43.9868,56.9421
Ca_18155,0.941932,1.44318,1.72319,3.1137
Ca_18156,19.2077,25.5105,27.787,20.8023
Ca_18157,67.597,19.6891,82.166,29.0438
Ca_18158,0.0,0.0,0.0,0.0
Ca_18159,0.0,0.0,0.115532,0.0
Ca_18160,0.0,0.0,0.0,0.0
Ca_18161,20.2326,11.6427,11.1465,15.9014
Ca_18162,0.0,0.0,0.0,0.0
Ca_18163,3.06368,2.48552,4.55126,3.11859
Ca_18164,409.728,481.467,356.021,395.565
Ca_18165,2.60676,3.43848,11.1979,6.43972
Ca_18166,0.0,0.0,0.0,0.140285
Ca_18167,45.6223,59.1659,13.3869,17.9669
Ca_18168,4.53167,5.06574,4.76735,3.61366
Ca_18169,0.0,0.0,0.379161,0.530365
Ca_18170,0.0378296,0.0621858,0.0289365,0.0606453
Ca_18171,0.0,0.0,0.0,0.0
Ca_18172,0.0,0.0,0.0,0.0
Ca_18173,21.0146,33.2986,3.4313,2.99858
Ca_18174,10.9606,9.71826,4.43961,5.45788
Ca_18175,1.73726,3.42346,2.55228,36.1178
Ca_18176,42.8285,90.322,73.5585,34.9409
Ca_18177,7.57386,3.7635,71.9979,43.9852
Ca_18178,21.3732,46.4673,18.0017,28.9331
Ca_18179,4.59402,2.81067,10.188,10.3909
Ca_18180,0.0,0.0,0.0,0.0
Ca_18181,0.0,0.0,0.0,0.0
Ca_18182,0.0,0.0,0.0,0.0
Ca_18183,0.271022,0.0551436,0.768104,0.905786
Ca_18184,0.0,0.0,0.0,0.0
Ca_18185,0.502143,0.744842,0.0,0.0
Ca_18186,19.4398,17.0665,8.49249,14.2406
Ca_18187,57.9157,59.8057,56.2215,12.3568
Ca_18188,0.0,0.0,0.0,0.0
Ca_18189,0.0,0.0,0.0,0.0
Ca_18190,4.446,3.55765,6.1963,6.17236
Ca_18191,0.0,0.0,0.0,0.0
Ca_18192,0.0,0.0,0.0,0.0
Ca_18193,1.09899,0.749545,1.66898,2.04691
Ca_18194,2.75675,10.5773,0.623397,0.38618
Ca_18195,0.0203008,0.0488869,0.0125744,0.0
Ca_18196,0.0,0.0,0.0,0.0
Ca_18197,3.60783,6.33672,12.5079,4.32631
Ca_18198,12.378,11.4319,42.0094,35.462
Ca_18199,0.0,0.0,0.0844808,0.0884653
Ca_18200,4.30908,5.22669,19.6485,21.8775
Ca_18201,8.07408,5.04216,18.7556,20.6013
Ca_18202,18.8122,30.5124,22.9348,8.4607
Ca_18203,41.6193,34.4071,491.264,362.636
Ca_18204,21.1944,23.404,20.8878,17.495
Ca_18205,3.20093,6.635,0.648515,0.802991
Ca_18206,0.535576,0.758841,0.542119,0.284234
Ca_18207,0.0,0.0,0.0,0.0
Ca_18208,10.3082,9.1642,8.63215,6.18108
Ca_18209,13.1865,10.1837,13.2675,17.9864
Ca_18210,44.0529,80.0863,15.2233,38.0154
Ca_18211,44.0529,80.0863,15.2233,38.0154
Ca_18212,0.0,0.0,0.0,0.0
Ca_18213,99.3338,125.11,19.5012,6.39256
Ca_18214,0.911424,3.22355,3.75217,0.34479
Ca_18215,0.0,0.163332,0.0,0.0
Ca_18216,6.83995,4.84063,13.395,4.24041
Ca_18217,33.9274,37.5378,15.9165,27.4934
Ca_18218,8.08486,9.99197,119.615,129.661
Ca_18219,13.1583,9.28741,5.52916,5.50669
Ca_18220,125.912,116.505,198.069,335.302
Ca_18221,8.57962,11.8253,8.7256,3.32383
Ca_18222,3.94607,2.48768,3.8893,2.88095
Ca_18223,0.0,0.0,0.0,0.0
Ca_18224,62.314,68.2578,84.8983,44.0178
Ca_18225,0.0,0.0,0.0,0.0
Ca_18226,6.15439,10.3101,12.3257,9.38408
Ca_18227,0.0,0.0,0.0,0.0
Ca_18228,1.62514,3.86775,0.0760917,0.186446
Ca_18229,0.0841573,0.0939058,0.303861,0.37997
Ca_18230,24.2407,26.818,29.0924,29.5972
Ca_18231,0.507412,0.424414,0.385127,0.404899
Ca_18232,0.178121,0.592172,0.272568,0.285693
Ca_18233,98.1253,112.946,17.2217,92.9243
Ca_18234,0.0,0.315174,7.44742,3.73717
Ca_18235,39384.1,18685.3,0.237692,0.993094
Ca_18236,0.283742,1.25391,1.58699,0.94199
Ca_18237,12.3246,15.7852,17.749,18.5406
Ca_18238,1.34191,0.905989,5.50824,2.19327
Ca_18239,6.51739,5.82123,8.4044,6.6569
Ca_18240,0.0,0.0,0.0,0.0
Ca_18241,0.0,0.0,0.0,0.0
Ca_18242,5.22837,6.35015,5.25455,4.34052
Ca_18243,5.83565,8.84767,0.0,0.0
Ca_18244,3.58176,7.02743,10.682,2.43894
Ca_18245,8.40988,2.83865,15.9817,21.7715
Ca_18246,0.0389743,0.0639496,0.0299227,0.0311172
Ca_18247,0.0,0.0,0.0,0.0
Ca_18248,65.6134,44.3024,25.8958,67.8916
Ca_18249,107.218,80.4465,54.7149,126.094
Ca_18250,5.60875,4.08278,4.19292,3.20413
Ca_18251,14.4375,14.6134,11.3179,7.35318
Ca_18252,73.5086,80.5471,50.6764,68.6992
Ca_18253,83.7307,63.9311,14.5972,18.4653
Ca_18254,49.1784,71.2026,59.3751,51.9579
Ca_18255,3.08008,0.870277,4.47611,3.02786
Ca_18256,0.0,0.0,0.0,0.0
Ca_18257,7.64195,21.3579,8.98703,4.47311
Ca_18258,5.38214,4.3785,7.5586,7.33115
Ca_18259,3.03938,2.97384,2.27513,2.94198
Ca_18260,1.08741,0.889208,0.832807,0.707272
Ca_18261,0.524267,0.968501,2.3227,1.67942
Ca_18262,16.9538,19.3862,16.5014,17.1483
Ca_18263,40.9607,44.4075,11.9813,15.6588
Ca_18264,97.0931,123.149,106.103,105.969
Ca_18265,31.6258,6.30099,2.34792,0.384587
Ca_18266,0.0,0.0,0.0,0.0
Ca_18267,0.0,0.0,0.0,0.0
Ca_18268,118.784,31.8382,63.7267,40.5922
Ca_18269,0.533451,1.6513,0.714522,0.964841
Ca_18270,8.92113,8.27205,2.42315,9.37555
Ca_18271,31.2644,31.9896,33.1249,15.6709
Ca_18272,20.3539,20.5897,15.0283,27.5888
Ca_18273,31.4583,70.4457,3.00798,13.0953
Ca_18274,21.8371,20.8245,30.5342,26.8958
Ca_18275,146.347,68.5674,0.859663,1.76786
Ca_18276,0.355904,0.0977282,12.592,2.15638
Ca_18277,11.9564,17.2602,11.6993,13.5848
Ca_18278,31.1986,27.9656,82.6401,67.4865
Ca_18279,0.0,0.0,0.369056,0.147386
Ca_18280,1.53493,2.279,3.0672,1.14048
Ca_18281,29.5151,53.7595,3.65162,13.3357
Ca_18282,35.0374,38.5011,64.5342,21.4524
Ca_18283,0.0,0.0,0.0,0.0
Ca_18284,0.0,0.0,0.459931,0.0964567
Ca_18285,47.4395,64.4544,36.1776,18.314
Ca_18286,44.2447,50.9341,67.5451,51.6905
Ca_18287,0.0465137,0.0,0.107375,0.0375999
Ca_18288,47.258,17.1924,9.98401,9.03674
Ca_18289,7.72659,4.21526,8.63692,2.89059
Ca_18290,9.11338,11.6825,10.4221,11.7661
Ca_18291,17.5098,9.29177,11.8928,9.26539
Ca_18292,1.20463,1.48778,31.236,26.9228
Ca_18293,0.19167,0.17557,0.668718,0.957441
Ca_18294,19.1197,21.5785,19.1146,16.327
Ca_18295,32.188,32.6093,50.899,48.0717
Ca_18296,22.6806,26.2705,7.14121,8.52735
Ca_18297,0.241721,0.198963,0.0,0.0
Ca_18298,36.1345,46.486,42.525,30.0761
Ca_18299,2.36294,2.38927,3.60697,3.76587
Ca_18300,39.2442,332.885,12.4843,6.16025
Ca_18301,105.227,138.045,72.1946,58.6992
Ca_18302,4.78009,3.64028,4.59748,5.04937
Ca_18303,4.84743,28.7557,10.0638,24.5015
Ca_18304,0.0950487,0.943339,0.0,0.0
Ca_18305,3.76099,2.88072,3.47189,3.23276
Ca_18306,107.231,111.582,106.336,125.313
Ca_18307,6.59739,9.53569,6.94068,12.288
Ca_18308,4.27541,1.26199,0.604186,0.569732
Ca_18309,10.2601,35.0621,5.7584,1.219
Ca_18310,3.1278,4.88772,5.64323,0.557547
Ca_18311,0.0,0.0,0.0,0.0
Ca_18312,0.0529838,0.0,0.0819725,0.172493
Ca_18313,0.977608,1.85467,0.158973,0.232658
Ca_18314,1.25605,135.427,0.639224,1.37096
Ca_18315,0.0,0.0,0.0,0.0
Ca_18316,2.42179,0.151986,15.4622,9.19661
Ca_18317,0.0,0.0,0.0,0.0
Ca_18318,36.823,2.26223,3.43782,0.791728
Ca_18319,2.70482,1.60702,2.78398,4.44881
Ca_18320,0.0,0.0,21.5236,10.3983
Ca_18321,0.188335,0.0,1.71711,0.817998
Ca_18322,0.0,0.0,0.0,0.0
Ca_18323,7.88991,10.1777,95.1682,71.6174
Ca_18324,4.39189,4.00732,1.88137,3.23934
Ca_18325,0.0,0.0,0.0,0.0452143
Ca_18326,70.4013,72.5948,77.6954,55.179
Ca_18327,0.0,0.394916,0.551898,0.0
Ca_18328,78.9545,89.421,39.13,59.83
Ca_18329,7.17697,7.22302,8.67809,8.72209
Ca_18330,0.0,0.396501,0.924108,2.70467
Ca_18331,0.213747,0.177246,2.67378,0.693049
Ca_18332,0.0,0.0,0.0,0.0
Ca_18333,18.2717,9.74799,10.383,22.1782
Ca_18334,0.0,0.0,0.0,0.0
Ca_18335,7.33039,6.91695,6.77076,8.61011
Ca_18336,18.5793,29.7563,34.125,26.8818
Ca_18337,0.0,0.0,0.0,0.0
Ca_18338,73.8081,107.236,68.7281,99.9088
Ca_18339,1.06492,1.90495,1.55381,1.33963
Ca_18340,0.0360286,0.0294121,16.8482,12.1753
Ca_18341,0.135937,0.0277353,9.04854,5.15807
Ca_18342,16.005,22.4826,6.25779,8.92788
Ca_18343,3.61875,0.576531,3.21888,4.17554
Ca_18344,2.92776,8.14674,0.270892,0.140946
Ca_18345,9.93819,8.3166,27.3871,35.2873
Ca_18346,0.553278,0.365583,0.710627,2.7035
Ca_18347,26.4589,12.4885,11.3242,14.2326
Ca_18348,0.78813,0.891116,0.272328,0.285463
Ca_18349,0.748854,1.72797,0.546285,0.27194
Ca_18350,26.6217,32.6182,22.8552,32.4157
Ca_18351,4.72217,5.95736,63.7018,205.493
Ca_18352,4.72217,5.95736,63.7018,205.493
Ca_18353,1.48811,19.6971,1.31058,6.33921
Ca_18354,0.0,0.0,0.390441,0.245129
Ca_18355,4.0062,4.32144,11.2996,8.48638
Ca_18356,0.124206,0.652824,4.34392,0.568345
Ca_18357,79.9142,90.4832,37.5347,24.1282
Ca_18358,3.21151,4.93526,2.23588,2.86943
Ca_18359,49.3292,38.512,76.2199,114.416
Ca_18360,30.9791,36.489,26.5448,56.2218
Ca_18361,38.3741,2.41104,0.639414,0.0
Ca_18362,5.40672,8.02304,0.0,0.0
Ca_18363,731.44,763.037,469.18,538.253
Ca_18364,0.0,0.0,0.0,0.0
Ca_18365,20.8438,15.2534,18.189,10.8113
Ca_18366,2.42319,2.03609,1.12041,0.855467
Ca_18367,28.8132,17.9335,14.9602,19.6409
Ca_18368,7.20345,11.806,21.0024,22.8372
Ca_18369,28.0525,33.964,40.669,51.8269
Ca_18370,0.0,0.0279961,0.0,0.0
Ca_18371,0.0,0.256383,0.719239,0.299785
Ca_18372,0.0923731,0.758329,0.281783,0.0
Ca_18373,28.548,27.5563,27.7118,38.1523
Ca_18374,19.8755,31.4755,1.41643,2.36286
Ca_18375,22.5555,11.9838,316.505,237.556
Ca_18376,16.3595,16.249,15.5754,18.1385
Ca_18377,0.0,0.0708276,0.389331,0.135864
Ca_18378,0.0,0.093828,4.79798,13.274
Ca_18379,0.0,0.0,0.0433853,0.0
Ca_18380,0.0,0.0,0.0388045,0.0
Ca_18381,5.32145,4.60242,12.1412,13.8949
Ca_18382,4.76456,3.76867,6.70995,6.28606
Ca_18383,8.39232,7.3171,8.91148,6.64023
Ca_18384,32.6717,44.2914,71.3553,28.5548
Ca_18385,0.398795,1.38234,45.8521,11.5793
Ca_18386,0.0396496,0.0335852,0.953247,0.322896
Ca_18387,9.90386,6.46903,10.8607,12.1574
Ca_18388,31.5574,29.9966,21.454,18.8407
Ca_18389,0.0,0.0,0.0,0.0
Ca_18390,0.0,0.0,0.0,0.0
Ca_18391,16.6542,3.13991,21.9339,12.0108
Ca_18392,5.48646,17.4882,13.4901,18.4345
Ca_18393,0.122293,0.199563,0.0920583,0.192386
Ca_18394,9.91031,15.6274,13.4652,8.2994
Ca_18395,0.187327,0.155031,0.0,0.4739
Ca_18396,1.19294,2.55245,1.6407,1.29081
Ca_18397,0.0642583,0.0527256,0.789845,1.02879
Ca_18398,0.0,0.0,0.0345431,0.0
Ca_18399,10.994,17.5835,6.10002,7.27512
Ca_18400,16.0987,13.8519,10.1487,15.3706
Ca_18401,4.2239,5.81298,7.35746,3.93456
Ca_18402,0.0,0.0,0.0,0.0
Ca_18403,4.35632,2.83293,86.5389,189.587
Ca_18404,0.198085,0.040647,0.227201,0.47756
Ca_18405,0.0779365,0.0,0.178919,0.374187
Ca_18406,8.69433,16.3729,26.7286,11.1752
Ca_18407,22.5609,18.2879,22.0044,35.1781
Ca_18408,0.308316,0.125972,4.62573,2.48163
Ca_18409,0.0,0.0,5.12136,2.9435
Ca_18410,150.057,151.795,22.9648,32.2621
Ca_18411,4.26056,3.89621,5.58455,1.33625
Ca_18412,8.22643,14.1911,6.2245,6.01094
Ca_18413,2.63465,23.8266,0.0,0.0
Ca_18414,20.8823,22.2431,30.9593,25.7258
Ca_18415,1.8817,1.23863,0.968601,1.61542
Ca_18416,1.98177,5.16177,6.3945,6.06355
Ca_18417,7.76107,35.3818,2.82695,2.26239
Ca_18418,8.37227,17.0575,5.20624,7.95564
Ca_18419,30.2394,28.5984,43.3242,28.0216
Ca_18420,0.0,0.0,0.0,0.0
Ca_18421,0.0,0.0,0.0,0.0
Ca_18422,0.304264,0.112489,0.0515138,0.0
Ca_18423,0.0,0.0,0.0,0.0
Ca_18424,0.0,0.0318126,14.8626,6.61595
Ca_18425,81.1509,183.8,27.8531,9.04271
Ca_18426,0.0,0.0,0.0725504,0.151303
Ca_18427,0.0,0.0,0.0,0.0
Ca_18428,0.0,0.112643,0.104802,0.21975
Ca_18429,0.0,0.0,0.0,0.0
Ca_18430,12.5378,11.9416,3.47846,2.33707
Ca_18431,0.0,0.0,0.0,0.0
Ca_18432,0.595734,0.99231,1.96383,0.971768
Ca_18433,48.6982,44.29,21.1871,38.624
Ca_18434,167.799,240.703,41.894,109.561
Ca_18435,22.7057,34.8264,61.5733,45.3701
Ca_18436,12.0065,5.65351,7.14942,4.56877
Ca_18437,8.08764,5.83973,222.73,179.471
Ca_18438,15.6383,11.9017,8.30851,8.65969
Ca_18439,11.447,12.0837,12.8736,7.54462
Ca_18440,738.892,269.291,34.0369,14.1769
Ca_18440,158.307,66.8503,10.7989,4.58162
Ca_18441,0.116696,0.0,64.6948,12.9437
Ca_18442,1.6204,0.0965196,77.9271,82.8227
Ca_18443,0.0,0.0,0.0,0.0565501
Ca_18444,0.0,0.0,0.0,0.175027
Ca_18445,21.4017,38.8188,11.7225,21.3514
Ca_18446,53.1202,48.3884,23.6531,23.5035
Ca_18447,0.0,0.0,0.0,0.0
Ca_18448,8.46898,11.0558,12.5857,16.513
Ca_18449,0.576742,0.764875,0.0,0.0
Ca_18450,17.1148,12.17,37.8873,12.4044
Ca_18451,4.39619,5.39493,3.91184,5.66583
Ca_18452,0.0,0.0,0.0,0.0
Ca_18453,7.08101,7.20533,5.54222,5.00445
Ca_18454,1.24113,0.508963,0.81728,0.488991
Ca_18455,0.202416,0.165392,0.46157,0.722745
Ca_18456,46.9841,67.841,80.3765,42.5999
Ca_18457,22.8278,28.0116,16.9548,14.912
Ca_18458,26.843,30.0697,15.1439,18.2741
Ca_18459,24.6817,17.0624,17.0563,34.7221
Ca_18460,0.12386,0.0,0.0932942,0.0492375
Ca_18461,13.5053,9.72197,54.9699,50.6381
Ca_18462,0.0,0.0,0.0,0.0
Ca_18463,0.0,0.0,0.0,0.0
Ca_18464,0.143431,0.796105,0.485148,1.13796
Ca_18465,202.585,144.751,174.204,158.599
Ca_18466,6.56874,4.11954,24.7967,30.8089
Ca_18467,4.73697,0.0,520.283,327.002
Ca_18468,0.140232,1.03222,62.2789,29.4224
Ca_18469,0.595282,0.842306,0.568963,0.653129
Ca_18470,0.336591,0.0626314,0.115014,0.970242
Ca_18471,2.6513,7.01883,5.9811,2.86301
Ca_18472,8.67239,9.26992,17.5871,14.4539
Ca_18473,16.5956,6.84304,9.62332,12.0389
Ca_18474,17.2231,21.7568,19.4018,23.9743
Ca_18475,0.772584,1.74894,0.729318,0.614353
Ca_18476,2.00652,5.39063,0.840405,0.906
Ca_18477,62.0929,141.315,166.04,125.18
Ca_18478,5.55667,6.42983,12.8486,18.936
