test_id,gene,FPKM-DS-C,FPKM-DS-D,FPKM-DT-C,FPKM-DT-D
XLOC_012815,Ca_26200,0.0,0.0,0.0,0.0
XLOC_026831,Ca_26201,0.0,0.0,0.0,0.0
XLOC_026832,Ca_26202,52.7977,67.6273,73.4246,75.5664
XLOC_026829,Ca_26203,0.0,0.0,0.0,0.0
XLOC_026832,Ca_26204,52.7977,67.6273,73.4246,75.5664
XLOC_026833,Ca_26205,0.0,0.0,0.0,0.0
XLOC_026834,Ca_26206,0.0,0.0,0.0,0.0
XLOC_026830,Ca_26207,0.0,0.0,0.0,0.0
XLOC_028770,Ca_26208,2.58798,3.40045,2.8257,4.02322
XLOC_028771,Ca_26209,0.0537954,0.0432604,0.0622564,0.0
XLOC_028768,Ca_26210,0.0,0.0,0.0,0.0
XLOC_028772,Ca_26211,7.60745,11.7535,5.47773,9.07646
XLOC_028773,Ca_26212,0.244305,0.79933,0.600807,0.728652
XLOC_028774,Ca_26213,1.96658,1.97206,2.31579,1.29164
XLOC_028769,Ca_26214,4.20164,2.98565,4.72084,5.53415
XLOC_029683,Ca_26215,1.32636,2.09484,3.14115,3.28916
XLOC_029684,Ca_26216,0.20767,0.291948,0.186446,0.165427
XLOC_029681,Ca_26217,32.2366,38.987,42.7267,48.2178
XLOC_029685,Ca_26218,13.3484,6.6862,7.42465,10.7446
XLOC_029682,Ca_26219,19.347,23.1784,18.2525,16.9947
XLOC_029687,Ca_26220,5.34869,5.81198,6.18732,4.56736
XLOC_029688,Ca_26221,0.105362,0.100879,0.342136,0.0770651
XLOC_028003,Ca_26222,0.0,0.0,0.0,0.0
XLOC_028004,Ca_26223,0.0,0.0,0.0,0.0
XLOC_028005,Ca_26224,0.0,0.0,0.0,0.0
XLOC_028007,Ca_26225,27.3027,30.4337,37.3238,61.637
XLOC_028008,Ca_26226,0.213595,0.0,0.0,0.144699
XLOC_028009,Ca_26227,0.0,0.0,0.0,0.23229
XLOC_028006,Ca_26228,0.0,0.0,0.454419,0.0
XLOC_010170,Ca_26229,0.0,0.0,0.0,0.0
XLOC_010171,Ca_26230,0.0,0.0,0.0,0.0
XLOC_010172,Ca_26231,12.9232,17.6392,16.8101,21.2709
XLOC_010174,Ca_26232,120.639,113.584,104.71,171.101
XLOC_011955,Ca_26232,67.2996,66.0369,64.9596,100.799
XLOC_011956,Ca_26233,0.0,0.0,0.0,0.0
XLOC_011957,Ca_26234,0.0,0.0,0.0,0.0
XLOC_010175,Ca_26235,0.0,0.0,0.0,0.0
XLOC_029126,Ca_26236,0.0,0.0,0.0,0.0
XLOC_029127,Ca_26237,0.0,0.0,0.0,0.0
XLOC_029123,Ca_26238,0.0,0.0,0.0,0.0
XLOC_029124,Ca_26239,0.0,0.0,0.0,0.0
XLOC_029125,Ca_26240,0.0,0.0,0.0,0.0
XLOC_029128,Ca_26241,0.0,0.0,0.0,0.0
XLOC_029129,Ca_26242,0.0,0.0,0.0,0.0
XLOC_022912,Ca_26243,0.0,0.0,0.0,0.0
XLOC_022913,Ca_26244,0.0,0.0,0.0,0.0
XLOC_021346,Ca_26245,7.8597,13.9473,12.3163,10.0849
XLOC_021346,Ca_26246,7.8597,13.9473,12.3163,10.0849
XLOC_021347,Ca_26247,13.9305,19.5535,19.5875,22.6582
XLOC_022914,Ca_26248,77.8209,73.027,58.1968,54.6789
XLOC_021348,Ca_26249,26.3309,23.92,26.595,30.6716
XLOC_026589,Ca_26250,0.0,0.0,0.0,0.0
XLOC_026590,Ca_26251,0.0,0.0,0.0,0.0
XLOC_026591,Ca_26252,0.0,0.0,0.0,0.0
XLOC_026596,Ca_26253,0.0,0.0,0.0,0.0
XLOC_026592,Ca_26254,0.0,0.0,0.0,0.0
XLOC_026594,Ca_26255,0.0,0.0,0.0,0.0
XLOC_026593,Ca_26255,6.43705,13.104,9.38458,6.61739
XLOC_026597,Ca_26256,1.68007,0.0,2.50243,4.94123
XLOC_026598,Ca_26256,0.527449,0.685607,0.591412,0.890043
XLOC_029138,Ca_26257,2.06733,1.73458,5.2694,3.69184
XLOC_029139,Ca_26258,44.2373,35.914,32.4914,26.8017
XLOC_029142,Ca_26259,51.1463,58.173,43.7618,42.9967
XLOC_029140,Ca_26260,12.8999,11.7781,13.7536,8.46951
XLOC_029143,Ca_26261,0.0,0.0,0.0,0.0
XLOC_029141,Ca_26262,18.3546,15.9541,18.7512,15.6411
XLOC_029144,Ca_26263,0.0498721,0.0,0.0,0.248652
XLOC_026843,Ca_26264,274.003,204.694,210.811,191.969
XLOC_026840,Ca_26265,0.0,0.0771958,0.618653,0.340179
XLOC_026844,Ca_26266,3.41881,2.06178,3.17311,2.76398
XLOC_026845,Ca_26267,0.0,0.0,0.0,0.0
XLOC_026846,Ca_26268,0.0,0.0,0.0,0.0
XLOC_026841,Ca_26269,0.0,0.0,0.0,0.0
XLOC_026842,Ca_26270,0.0,0.0,0.0,0.0
XLOC_028576,Ca_26271,0.0,0.0,0.0,0.0
XLOC_028573,Ca_26272,0.0,0.0,0.0,0.0
XLOC_028574,Ca_26273,0.0,0.0,0.0,0.0
XLOC_028577,Ca_26274,0.0,0.0,0.0,0.0
XLOC_028578,Ca_26275,0.0,0.0,0.0,0.0
XLOC_028579,Ca_26276,0.0,0.0,0.0,0.0
XLOC_028575,Ca_26277,0.0,0.0,0.0,0.0
XLOC_014408,Ca_26278,0.0,0.0,0.0,0.0
XLOC_014407,Ca_26279,5.0432,6.64458,3.95836,7.86018
XLOC_014406,Ca_26280,118.635,123.278,120.998,135.418
XLOC_012773,Ca_26281,0.0,0.0,0.0,0.0
XLOC_014405,Ca_26282,16.8437,18.858,13.0251,26.3417
XLOC_014404,Ca_26283,7.7332,6.45953,6.71196,8.20843
XLOC_012772,Ca_26284,29.7969,26.4493,34.7669,26.6367
XLOC_027421,Ca_26285,0.0,0.0,0.0,0.0
XLOC_027416,Ca_26286,2.3075,4.38567,3.55166,4.19509
XLOC_027417,Ca_26287,0.0,0.0,0.0,0.0
XLOC_027418,Ca_26288,27.347,14.5867,24.4812,19.9179
XLOC_027419,Ca_26289,0.0,0.0,0.0,0.0
XLOC_027420,Ca_26290,0.10143,0.0,0.635785,0.0
XLOC_027422,Ca_26291,0.0,0.0336861,0.0,0.0
XLOC_030368,Ca_26292,0.0,0.0,0.0,0.0
XLOC_030370,Ca_26293,18.033,16.7968,11.9511,22.2758
XLOC_030371,Ca_26294,0.0,0.0,0.0,0.0
XLOC_030366,Ca_26295,0.0,0.0,0.0,0.0
XLOC_030372,Ca_26296,10.8886,12.5957,11.3621,13.2423
XLOC_030373,Ca_26297,0.0,0.0,0.0,0.0
XLOC_030367,Ca_26298,22.6105,38.8555,38.3418,36.025
XLOC_030052,Ca_26299,0.0,0.0,0.0,0.0
XLOC_030053,Ca_26300,0.0,0.0,0.0,0.0
XLOC_030054,Ca_26301,0.0,0.0,0.0,0.0
XLOC_030055,Ca_26302,0.0,0.0,0.0,0.0
XLOC_030051,Ca_26303,0.0,0.0,0.0,0.0
XLOC_030056,Ca_26304,0.0,0.0,0.0,0.0
XLOC_027833,Ca_26305,0.0,0.0,0.0,0.0
XLOC_027830,Ca_26306,0.0,0.0,0.0,0.0
XLOC_027834,Ca_26307,0.0,0.0,0.0,0.0
XLOC_027835,Ca_26308,0.0,0.0,0.0,0.0
XLOC_027831,Ca_26309,0.0,0.0,0.0,0.0
XLOC_027832,Ca_26310,0.0,0.0,0.0,0.0
XLOC_016353,Ca_26311,0.0,0.0,0.0,0.0
XLOC_016354,Ca_26312,0.0,0.0,0.0,0.0
XLOC_016355,Ca_26313,505.828,301.252,374.439,435.087
XLOC_016356,Ca_26314,21.4289,25.9103,28.6458,24.9938
XLOC_016357,Ca_26315,11.7179,14.3059,15.0492,13.9541
XLOC_018281,Ca_26316,2.38871,4.67636,4.56466,4.64077
XLOC_026700,Ca_26317,0.0,0.0,0.0396218,0.0143081
XLOC_026701,Ca_26318,0.0,0.0,0.0,0.0
XLOC_026704,Ca_26319,0.0,0.0,0.0,0.0
XLOC_026702,Ca_26320,17.0667,22.6977,19.9351,11.8672
XLOC_026702,Ca_26321,17.0667,22.6977,19.9351,11.8672
XLOC_026703,Ca_26322,0.155612,0.264119,0.279178,0.332339
XLOC_027275,Ca_26323,15.6112,16.5219,8.40019,11.8514
XLOC_027273,Ca_26324,0.0,0.498587,4.31732,5.10495
XLOC_027277,Ca_26325,0.7304,1.06859,1.04191,1.45552
XLOC_027279,Ca_26326,0.0,0.0,0.0,0.0
XLOC_027274,Ca_26327,0.0,0.0,0.0,0.0
XLOC_027280,Ca_26328,0.0,0.0,0.0,0.0
XLOC_028340,Ca_26329,0.0,0.0,0.0,0.0
XLOC_028341,Ca_26330,0.0,0.0,0.0,0.0
XLOC_028344,Ca_26331,0.0,0.0,0.0,0.0
XLOC_028342,Ca_26332,0.0,0.0,0.0,0.0
XLOC_028343,Ca_26333,0.0,0.0,0.0,0.0
XLOC_028345,Ca_26334,0.0,0.0,0.0,0.0
XLOC_030355,Ca_26335,2.03924,1.12436,1.32143,0.995934
XLOC_030356,Ca_26336,0.0,0.0,0.0,0.0
XLOC_030359,Ca_26337,0.0,0.0,0.0,0.0
XLOC_030360,Ca_26338,0.0,0.0,0.0,0.0
XLOC_030357,Ca_26339,0.0,0.0,0.0,0.0
XLOC_030358,Ca_26340,0.0,0.0,0.0,0.0
XLOC_027640,Ca_26341,0.0,0.0,0.0,0.0
XLOC_027641,Ca_26342,135.442,103.653,98.4309,147.537
XLOC_027642,Ca_26343,0.570861,0.0,0.648379,1.05168
XLOC_027643,Ca_26344,0.0,0.0,0.0,0.0
XLOC_027644,Ca_26345,10.9535,11.512,13.9684,16.3594
XLOC_027645,Ca_26346,1.70456,2.86856,2.41921,3.30865
XLOC_029386,Ca_26347,0.0,0.0,0.0,0.0
XLOC_029387,Ca_26348,0.0,0.0,0.0,0.0
XLOC_029389,Ca_26349,0.0,0.0,0.0,0.0
XLOC_029390,Ca_26350,0.0,0.0,0.0,0.0
XLOC_029388,Ca_26351,0.0,0.0,0.0,0.0
XLOC_029391,Ca_26352,0.0,0.0,0.0,0.0
XLOC_021942,Ca_26353,3.07902,0.929265,1.31928,0.303802
XLOC_023580,Ca_26354,0.0,0.0,0.0,0.0728086
XLOC_023581,Ca_26355,0.0,0.0,0.0,0.0
XLOC_021943,Ca_26356,13.4018,15.1008,18.2379,14.1788
XLOC_021944,Ca_26357,292.892,198.706,105.519,207.56
XLOC_021945,Ca_26358,38.8719,36.4667,25.2838,46.9387
XLOC_026790,Ca_26359,0.0,0.224707,0.177135,0.101154
XLOC_026791,Ca_26360,0.0,0.0,0.0,0.0
XLOC_026789,Ca_26361,8.78498,6.72925,7.44558,8.23888
XLOC_026792,Ca_26362,0.125882,0.299468,0.0688174,0.249442
XLOC_026793,Ca_26363,0.0,0.0,0.0,0.0
XLOC_026794,Ca_26364,0.977426,2.61144,2.08347,1.50896
XLOC_025826,Ca_26365,0.0,0.0,0.0,0.0
XLOC_025822,Ca_26366,1.59448,1.10963,5.27501,3.76445
XLOC_025823,Ca_26367,0.0399128,0.0,0.0,0.0325451
XLOC_025827,Ca_26368,0.0,0.0,0.0,0.0
XLOC_025824,Ca_26369,9.12508,6.0965,11.5915,4.10319
XLOC_025825,Ca_26370,0.0,0.0,0.0,0.0
XLOC_007465,Ca_26371,0.0,0.0,0.0,0.0
XLOC_007466,Ca_26372,16.76,10.9952,16.7339,14.2553
XLOC_006076,Ca_26373,316.175,212.39,298.48,293.373
XLOC_006077,Ca_26374,0.0,0.0,0.0,0.0
XLOC_006078,Ca_26375,0.0,0.0,0.0,0.0656127
XLOC_006079,Ca_26376,0.0,0.0,0.0,0.0
XLOC_016217,Ca_26377,0.0,0.0,0.0,0.0
XLOC_016216,Ca_26378,0.0,0.0,0.0,0.0
XLOC_016215,Ca_26379,0.0,0.0,0.0,0.0
XLOC_016214,Ca_26380,0.0,0.0,0.0,0.0
XLOC_016213,Ca_26381,0.0,0.0,0.0,0.0
XLOC_018153,Ca_26382,107.655,80.524,77.209,93.9147
XLOC_026465,Ca_26383,1.06577,1.91408,1.30968,1.83393
XLOC_026468,Ca_26384,0.0,0.0,0.0,0.0
XLOC_026469,Ca_26385,0.0,0.0,0.0,0.0
XLOC_026466,Ca_26386,0.0,0.0,0.0,0.0
XLOC_026467,Ca_26387,0.0,0.0,0.0,0.0
XLOC_026470,Ca_26388,0.0,0.0,0.0,0.0
XLOC_029483,Ca_26389,0.0,0.0,0.0,0.0
XLOC_029487,Ca_26390,22.4564,16.6862,18.1828,5.19661
XLOC_029484,Ca_26391,0.0,0.0,0.0,0.0
XLOC_029487,Ca_26392,22.4564,16.6862,18.1828,5.19661
XLOC_029485,Ca_26393,14.2815,15.584,21.496,27.4318
XLOC_029486,Ca_26394,0.0,0.0,0.0,0.0
XLOC_029059,Ca_26395,0.961717,6.64974,10.7888,3.94861
XLOC_029059,Ca_26396,0.961717,6.64974,10.7888,3.94861
XLOC_029060,Ca_26397,2.45513,2.70838,1.53471,2.22816
XLOC_029061,Ca_26398,9.3299,11.1571,9.06898,7.24871
XLOC_029056,Ca_26399,39.8893,37.6749,35.3717,40.9794
XLOC_029057,Ca_26400,6.62787,8.93876,6.10585,10.1968
XLOC_003022,Ca_26401,0.0,0.0,0.0,0.0
XLOC_003023,Ca_26402,0.0,0.0,0.0,0.0
XLOC_001410,Ca_26403,0.0,0.0,0.0,0.0
XLOC_003024,Ca_26404,0.433864,1.5417,0.792719,0.427723
XLOC_003025,Ca_26405,11.8961,7.25159,4.41164,4.45477
XLOC_003026,Ca_26406,0.0,0.0,0.0,0.0
XLOC_029781,Ca_26407,0.0,0.0,0.0,0.0
XLOC_029784,Ca_26408,16.9308,17.7766,16.4879,19.6631
XLOC_029785,Ca_26409,0.0,0.0,0.0,0.0
XLOC_029782,Ca_26410,68.1418,48.4305,120.831,61.3161
XLOC_029783,Ca_26411,0.0,0.0459846,0.0,0.0
XLOC_029786,Ca_26412,0.0,0.0,0.0,0.0
XLOC_030292,Ca_26413,0.0,0.0,0.0,0.0
XLOC_030296,Ca_26414,0.0,0.0,0.104062,0.0
XLOC_030293,Ca_26415,1.42747,0.708811,1.75871,1.08232
XLOC_030294,Ca_26416,0.0,0.0,0.0,0.0
XLOC_030295,Ca_26417,0.241585,0.951488,1.12636,1.091
XLOC_030297,Ca_26418,0.0,0.0,0.0,0.0
XLOC_026615,Ca_26419,0.0,0.0,0.0,0.0
XLOC_026611,Ca_26420,9.90943,10.6337,11.9139,12.3943
XLOC_026616,Ca_26421,0.0,0.0,0.0,0.0
XLOC_026612,Ca_26422,0.0,0.0,0.0,0.0
XLOC_026613,Ca_26423,53.9156,33.9036,33.5499,9.32254
XLOC_026614,Ca_26424,0.0,0.0,0.0,0.0
XLOC_026871,Ca_26425,0.0,0.0,0.0,0.0
XLOC_026868,Ca_26426,0.0,0.0,0.0,0.0
XLOC_026869,Ca_26427,0.0,0.0,0.0,0.0
XLOC_026870,Ca_26428,0.0,0.0,0.0,0.0
XLOC_026872,Ca_26429,0.0,0.0,0.0,0.0
XLOC_026873,Ca_26430,0.0,0.0,0.0,0.0
XLOC_019534,Ca_26431,8.61129,12.2766,11.5335,18.144
XLOC_017600,Ca_26432,6.64253,7.47095,10.1752,8.41717
XLOC_019533,Ca_26433,74.2001,56.3769,87.1374,71.7878
XLOC_019532,Ca_26434,25.6166,35.3694,34.5711,35.521
XLOC_017599,Ca_26435,2.9791,3.92176,1.86211,2.83562
XLOC_017598,Ca_26436,0.0,0.202458,0.705412,0.229893
XLOC_030693,Ca_26437,0.0,0.0,0.17922,0.0
XLOC_030690,Ca_26438,0.0,0.0,0.0,0.0
XLOC_030694,Ca_26439,0.113882,0.0,0.0,0.0
XLOC_030691,Ca_26440,0.0,0.0,0.0,0.0
XLOC_030695,Ca_26441,0.0,0.0,0.0,0.0
XLOC_030692,Ca_26442,0.0,0.0,0.0,0.0
XLOC_014409,Ca_26443,8.89576,7.00859,8.12711,9.50421
XLOC_012774,Ca_26444,0.0,0.0,0.0,0.0
XLOC_014410,Ca_26445,0.0,0.0,0.0,0.0
XLOC_012775,Ca_26446,0.0,0.0,0.0,0.0
XLOC_014411,Ca_26447,0.0,0.0,0.0,0.0
XLOC_014412,Ca_26448,7.50894,6.06417,3.18471,6.05085
XLOC_027846,Ca_26449,0.624297,0.820322,0.830259,2.46759
XLOC_027842,Ca_26450,15.541,19.5527,19.4907,20.2861
XLOC_027843,Ca_26451,92.8802,172.068,55.233,214.402
XLOC_027844,Ca_26452,47.4826,49.1673,34.6813,38.0296
XLOC_027845,Ca_26453,0.0,0.456172,0.0,0.353215
XLOC_027847,Ca_26454,0.0,0.0,0.0,0.0
XLOC_028200,Ca_26455,0.0,0.0,0.0,0.0
XLOC_028197,Ca_26456,0.0,0.0,0.0,0.0
XLOC_028198,Ca_26457,1.03802,1.41633,2.34782,1.91806
XLOC_028199,Ca_26458,2.18446,3.1485,5.08751,4.08558
XLOC_028201,Ca_26459,0.0,0.0,0.0,0.0
XLOC_028202,Ca_26460,10.5811,13.1337,11.3018,13.9192
XLOC_027267,Ca_26461,0.0,0.0,0.0,0.0
XLOC_027268,Ca_26462,0.0,0.0,0.0,0.0
XLOC_027269,Ca_26463,1.49814,4.02735,3.85396,7.47904
XLOC_027270,Ca_26464,0.0,0.0,0.0,0.122085
XLOC_027271,Ca_26465,0.0,0.0,0.0,0.0
XLOC_027272,Ca_26466,0.0,0.0,0.0,0.0
XLOC_029441,Ca_26467,0.0,0.0,0.0,0.0
XLOC_029438,Ca_26468,0.0,0.0,0.0,0.0
XLOC_029442,Ca_26469,0.0,0.0,0.0,0.0
XLOC_029443,Ca_26470,0.0,0.0,0.0,0.0
XLOC_029439,Ca_26471,0.0,0.0,0.0,0.0
XLOC_029440,Ca_26472,0.0,0.0,0.0,0.0
XLOC_027049,Ca_26473,18.204,19.0919,18.0242,23.1853
XLOC_027053,Ca_26474,0.0,0.0,0.0,0.0
XLOC_027050,Ca_26475,4.44082,6.41215,12.5686,11.4648
XLOC_027051,Ca_26476,0.0,0.0,0.0,0.0
XLOC_027052,Ca_26477,0.0,0.0,0.0,0.0
XLOC_027054,Ca_26478,0.0,0.0,0.0,0.0
XLOC_026820,Ca_26479,0.0,0.0,0.0,0.0
XLOC_026821,Ca_26480,0.0,0.0,0.0,0.0
XLOC_026822,Ca_26481,0.0,0.0,0.0,0.0
XLOC_026823,Ca_26482,0.234806,0.558166,0.196609,0.157453
XLOC_026818,Ca_26483,0.0,0.59893,0.0,0.684885
XLOC_026819,Ca_26484,7.91653,14.9692,10.5422,19.6423
XLOC_030825,Ca_26485,0.0,0.0,0.0,0.0
XLOC_030827,Ca_26486,0.0,0.0,0.0,0.0
XLOC_030828,Ca_26487,0.0,0.0,0.0,0.0
XLOC_030826,Ca_26488,0.0,0.0,0.0,0.0
XLOC_030829,Ca_26489,0.0,0.0,0.0,0.0
XLOC_030830,Ca_26490,0.0,0.0235489,0.0,0.0
XLOC_026811,Ca_26491,0.0,0.0,0.0,0.0
XLOC_026815,Ca_26492,0.0,0.0,0.0,0.0
XLOC_026816,Ca_26493,1462.51,648.143,799.003,771.088
XLOC_026812,Ca_26494,0.0,0.0,0.0,0.0
XLOC_026813,Ca_26495,0.0,0.0,0.0,0.0
XLOC_026814,Ca_26496,0.0,0.0,0.0,0.0
XLOC_030890,Ca_26497,0.0,0.0,0.0,0.0
XLOC_030891,Ca_26498,0.0,0.0,0.0,0.0
XLOC_030893,Ca_26499,0.0,0.0,0.0,0.0
XLOC_030892,Ca_26500,0.0,0.0,0.0,0.0
XLOC_030894,Ca_26501,0.0,0.0,0.0,0.0
XLOC_030895,Ca_26502,0.0470278,0.04528,0.0,0.0
XLOC_014417,Ca_26503,2.54842,1.49543,2.0212,1.53154
XLOC_014419,Ca_26504,0.0884175,0.223487,0.192008,0.223426
XLOC_014418,Ca_26505,1.12304,2.39595,2.78504,2.18449
XLOC_014420,Ca_26506,11.3012,13.1216,1.55891,7.32616
XLOC_014421,Ca_26507,0.0,1.18657,0.993236,0.869652
XLOC_012778,Ca_26508,0.0,0.0,0.0,0.0
XLOC_026605,Ca_26509,0.0,0.0,0.0,0.0
XLOC_026606,Ca_26510,0.0,0.0,0.0,0.0
XLOC_026607,Ca_26511,0.0,0.0,0.0,0.0
XLOC_026608,Ca_26512,0.0,0.0,1.26814,0.0
XLOC_026609,Ca_26513,0.0,0.0210613,0.0327068,0.0
XLOC_026610,Ca_26514,0.0,0.0,0.0,0.0
XLOC_023438,Ca_26515,0.0,0.0,0.0,0.0
XLOC_023437,Ca_26516,0.0,0.0,0.0,0.0
XLOC_021806,Ca_26517,0.0,0.0,0.0,0.0
XLOC_021805,Ca_26518,0.0,0.0,0.0,0.0
XLOC_021804,Ca_26519,0.0,0.0,0.0,0.0
XLOC_021803,Ca_26520,0.0,0.0,0.0,0.0
XLOC_026019,Ca_26521,0.0,0.0,0.0,0.0
XLOC_026023,Ca_26522,0.770094,0.201325,0.967997,0.653285
XLOC_026020,Ca_26523,65.1998,55.0286,71.3747,69.3355
XLOC_026021,Ca_26524,0.0,0.0,0.0,0.0
XLOC_026022,Ca_26525,116.767,104.694,107.643,121.944
XLOC_026022,Ca_26526,116.767,104.694,107.643,121.944
XLOC_028728,Ca_26527,0.0,0.0,0.0,0.0
XLOC_028729,Ca_26528,0.801638,2.40723,2.31863,1.77649
XLOC_028731,Ca_26529,0.0,0.0,0.0,0.0
XLOC_028732,Ca_26530,0.0666902,0.0486423,0.0707103,0.0477623
XLOC_028733,Ca_26531,0.0,0.0,0.0,0.0
XLOC_028730,Ca_26532,0.0,0.0,0.0,0.0
XLOC_025508,Ca_26533,0.0,0.0,0.0,0.0
XLOC_025509,Ca_26534,11.9031,5.10144,9.94311,10.3609
XLOC_025510,Ca_26535,2.17958,3.28485,3.68583,4.40874
XLOC_025511,Ca_26536,4.60051,4.12465,6.72201,5.28545
XLOC_025512,Ca_26537,27.9432,34.5629,31.9615,29.1023
XLOC_025512,Ca_26538,27.9432,34.5629,31.9615,29.1023
XLOC_029582,Ca_26539,0.0,0.0,0.0,0.0
XLOC_029583,Ca_26540,0.0,0.0,0.0,0.0
XLOC_029584,Ca_26541,0.0,0.0,0.0,0.0
XLOC_029585,Ca_26542,0.0,0.0,0.0,0.0
XLOC_029580,Ca_26543,0.0,0.0,0.0,0.0
XLOC_029581,Ca_26544,0.0,0.0,0.0,0.0
XLOC_029444,Ca_26545,0.0,0.0,0.0,0.0
XLOC_029445,Ca_26546,0.0,0.0,0.0,0.0
XLOC_029448,Ca_26547,0.0,0.0,0.0,0.0
XLOC_029449,Ca_26548,0.0,0.0,0.0,0.0
XLOC_029446,Ca_26549,0.0,0.0,0.0,0.0
XLOC_029447,Ca_26550,0.0,0.0,0.0,0.0
XLOC_030624,Ca_26551,0.0,0.0,0.0,0.0
XLOC_030623,Ca_26552,0.0,0.0,0.0,0.0
XLOC_030625,Ca_26553,0.0,0.0,0.0,0.0
XLOC_030626,Ca_26554,0.0,0.0,0.0,0.0
XLOC_030627,Ca_26555,0.0,0.0,0.0,0.0
XLOC_030628,Ca_26556,0.0,0.0,0.0,0.0
XLOC_001661,Ca_26557,19.9473,17.9622,16.2176,13.2981
XLOC_003295,Ca_26558,2.08342,3.03216,1.01995,0.973758
XLOC_003296,Ca_26559,12.3103,11.9504,12.7741,14.7172
XLOC_003297,Ca_26560,0.0,0.0,0.0,0.0
XLOC_003298,Ca_26561,0.0,0.0,0.0,0.0
XLOC_003300,Ca_26562,0.0,0.0,0.0,0.0
XLOC_028672,Ca_26563,0.0,0.0,0.0,0.0
XLOC_028673,Ca_26564,4.42602,0.742592,8.58098,0.470072
XLOC_028674,Ca_26565,6.87761,0.994882,14.364,1.4475
XLOC_028676,Ca_26566,0.0,0.0,0.0,0.0
XLOC_028677,Ca_26567,0.0354449,0.0,0.0402044,0.0
XLOC_028675,Ca_26568,2.13352,1.62501,1.61573,2.31819
XLOC_007590,Ca_26569,0.213726,0.777902,0.509337,0.914657
XLOC_007591,Ca_26570,0.0,0.0,0.0,0.0
XLOC_006220,Ca_26571,6.43203,2.39904,6.4421,7.81138
XLOC_007592,Ca_26572,0.0,0.0,0.0,0.0
XLOC_006221,Ca_26573,34.6706,26.2404,27.9643,26.2941
XLOC_007593,Ca_26574,0.0,0.0429471,0.0,0.08831
XLOC_029855,Ca_26575,0.0,0.0,0.319033,0.133734
XLOC_029856,Ca_26576,0.0,0.0,0.0,0.0
XLOC_029857,Ca_26577,0.0,0.0,0.0,0.0
XLOC_029858,Ca_26578,0.0,0.0,0.0,0.0
XLOC_029859,Ca_26579,0.0,0.0,0.0,0.0
XLOC_029860,Ca_26580,1.0118,0.926113,0.422315,0.289429
XLOC_028741,Ca_26581,0.0,0.0,0.0,0.0
XLOC_028738,Ca_26582,0.0,0.0,0.0,0.0
XLOC_028742,Ca_26583,327.633,76.5571,291.488,95.1589
XLOC_028743,Ca_26584,0.0,0.0,0.0,0.0
XLOC_028739,Ca_26585,0.0,0.174757,0.0,0.30572
XLOC_028740,Ca_26586,0.0,0.0,0.0,0.0
XLOC_026677,Ca_26587,0.0,0.0,0.0,0.0
XLOC_026675,Ca_26588,0.0,0.0,0.0,0.0
XLOC_026676,Ca_26589,0.0,0.0,0.0,0.0
XLOC_026678,Ca_26590,0.0,0.0,0.0,0.0
XLOC_026679,Ca_26591,0.0,0.0,0.0,0.0
XLOC_026680,Ca_26592,0.0,0.0,0.0,0.0
XLOC_030572,Ca_26593,0.0,0.0,0.0,0.0
XLOC_030573,Ca_26594,0.0,0.0,0.0,0.0
XLOC_030576,Ca_26595,0.0,0.0,0.0,0.0
XLOC_030574,Ca_26596,0.0,0.164225,0.0,0.0
XLOC_030575,Ca_26597,0.0,0.0,0.0,0.0
XLOC_030577,Ca_26598,0.502361,0.239581,0.555106,0.0
XLOC_030726,Ca_26599,0.0,0.0,0.0,0.0
XLOC_030723,Ca_26600,15.0342,16.3865,16.6621,18.3768
XLOC_030727,Ca_26600,0.0727061,0.503804,0.55964,0.403686
XLOC_030728,Ca_26601,1.17135,2.18576,2.10404,1.75301
XLOC_030724,Ca_26602,26.9269,29.4823,29.0711,33.2009
XLOC_030725,Ca_26603,344.134,264.999,234.41,377.107
XLOC_030729,Ca_26604,231.391,105.262,154.249,148.824
XLOC_022988,Ca_26605,0.0,0.0,0.0,0.0
XLOC_021420,Ca_26606,0.0,0.0,0.0,0.0
XLOC_022989,Ca_26607,0.0,0.0,0.0,0.0
XLOC_022990,Ca_26608,0.0,0.0,0.0,0.0
XLOC_022991,Ca_26609,20.8903,21.0071,24.7253,29.8704
XLOC_022992,Ca_26610,0.0,0.0,0.0,0.0
XLOC_026166,Ca_26611,0.143284,0.0704121,0.393925,0.242819
XLOC_026165,Ca_26612,0.0,0.0,0.0,0.0
XLOC_026167,Ca_26613,0.0709759,0.0348807,0.0,0.0359397
XLOC_026168,Ca_26614,0.973644,1.88739,1.06177,2.07132
XLOC_026169,Ca_26615,0.0,0.0,0.284065,0.163727
XLOC_026170,Ca_26616,0.0,0.0,0.0,0.0
XLOC_027453,Ca_26617,0.0,0.0,0.0,0.0
XLOC_027450,Ca_26618,0.46355,0.513022,0.155901,0.171928
XLOC_027451,Ca_26619,561.621,561.251,417.741,668.347
XLOC_027454,Ca_26620,0.0,0.0,0.0,0.0
XLOC_027452,Ca_26621,5.32015,11.5991,6.1611,3.35476
XLOC_027455,Ca_26622,0.0,0.0,0.0,0.0
XLOC_030388,Ca_26623,0.0,0.0,0.0,0.0
XLOC_030387,Ca_26624,0.0,0.0,0.0,0.0
XLOC_030389,Ca_26625,0.281451,0.338603,0.291463,0.264398
